H	K	L	2THETA	D-VALUE	MULT	INTENSITY
29	5	-1	83.87	1.1536	2	0.0
17	-6	3	83.87	1.1535	2	24.6
17	6	3	83.87	1.1535	2	24.6
32	4	1	83.90	1.1532	2	0.0
32	-4	1	83.90	1.1532	2	0.0
23	5	3	83.94	1.1528	2	0.3
23	-5	3	83.94	1.1528	2	0.3
3	8	0	83.94	1.1527	2	0.0
3	-8	0	83.94	1.1527	2	0.0
35	-3	0	83.95	1.1526	2	0.0
35	3	0	83.95	1.1526	2	0.0
8	6	-4	83.99	1.1522	2	0.0
8	-6	-4	83.99	1.1522	2	0.0
4	-7	3	84.00	1.1520	2	0.1
4	7	3	84.00	1.1520	2	0.1
25	3	4	84.01	1.1519	2	1.7
25	-3	4	84.01	1.1519	2	1.7
6	-2	6	84.03	1.1518	2	0.1
6	2	6	84.03	1.1518	2	0.1
7	-6	4	84.05	1.1515	2	0.0
7	6	4	84.05	1.1515	2	0.0
5	-7	-3	84.06	1.1514	2	0.0
5	7	-3	84.06	1.1514	2	0.0
14	4	-5	84.08	1.1512	2	0.1
14	-4	-5	84.08	1.1512	2	0.1
18	-6	-3	84.09	1.1511	2	1.6
18	6	-3	84.09	1.1511	2	1.6
27	-4	3	84.10	1.1510	2	0.0
27	4	3	84.10	1.1510	2	0.0
36	2	1	84.18	1.1501	2	0.1
36	-2	1	84.18	1.1501	2	0.1
10	1	6	84.19	1.1500	2	0.2
10	-1	6	84.19	1.1500	2	0.2
14	-7	2	84.19	1.1500	2	0.0
14	7	2	84.19	1.1500	2	0.0
4	8	0	84.20	1.1499	2	0.0
4	-8	0	84.20	1.1499	2	0.0
19	3	-5	84.20	1.1499	2	0.0
19	-3	-5	84.20	1.1499	2	0.0
18	-5	-4	84.20	1.1498	2	0.0
18	5	-4	84.20	1.1498	2	0.0
8	2	-6	84.20	1.1498	2	0.1
8	-2	-6	84.20	1.1498	2	0.1
11	0	6	84.21	1.1498	2	0.5
23	4	-4	84.22	1.1496	2	0.0
23	-4	-4	84.22	1.1496	2	0.0
24	-5	-3	84.23	1.1495	2	0.4
24	5	-3	84.23	1.1495	2	0.4
22	1	5	84.30	1.1488	2	0.1
22	-1	5	84.30	1.1488	2	0.1
17	-5	4	84.33	1.1484	2	0.0
17	5	4	84.33	1.1484	2	0.0
5	-7	3	84.36	1.1481	2	0.0
5	7	3	84.36	1.1481	2	0.0
22	-6	2	84.37	1.1480	2	0.2
22	6	2	84.37	1.1480	2	0.2
22	4	4	84.39	1.1477	2	0.0
22	-4	4	84.39	1.1477	2	0.0
6	7	-3	84.43	1.1473	2	0.1
6	-7	-3	84.43	1.1473	2	0.1
37	-1	1	84.43	1.1473	2	0.0
37	1	1	84.43	1.1473	2	0.0
28	4	-3	84.44	1.1472	2	0.0
28	-4	-3	84.44	1.1472	2	0.0
29	-5	1	84.44	1.1472	2	0.0
29	5	1	84.44	1.1472	2	0.0
13	-4	5	84.45	1.1471	2	0.0
13	4	5	84.45	1.1471	2	0.0
35	-2	-2	84.45	1.1471	2	0.3
35	2	-2	84.45	1.1471	2	0.3
12	1	-6	84.46	1.1470	2	0.0
12	-1	-6	84.46	1.1470	2	0.0
18	7	-1	84.46	1.1469	2	0.0
18	-7	-1	84.46	1.1469	2	0.0
22	-2	-5	84.50	1.1465	2	0.2
22	2	-5	84.50	1.1465	2	0.2
13	0	-6	84.50	1.1465	2	0.5
33	0	3	84.51	1.1465	2	2.4
5	-8	0	84.52	1.1463	2	0.0
5	8	0	84.52	1.1463	2	0.0
24	0	-5	84.53	1.1462	2	0.1
27	-5	2	84.54	1.1461	2	0.0
27	5	2	84.54	1.1461	2	0.0
7	-2	6	84.56	1.1459	2	0.0
7	2	6	84.56	1.1459	2	0.0
9	6	-4	84.57	1.1458	2	0.0
9	-6	-4	84.57	1.1458	2	0.0
30	0	-4	84.57	1.1458	2	4.9
31	-4	-2	84.57	1.1457	2	0.1
31	4	-2	84.57	1.1457	2	0.1
36	1	-2	84.60	1.1455	2	0.0
36	-1	-2	84.60	1.1455	2	0.0
8	-6	4	84.63	1.1451	2	0.0
8	6	4	84.63	1.1451	2	0.0
33	4	0	84.63	1.1451	2	0.0
33	-4	0	84.63	1.1451	2	0.0
15	7	-2	84.66	1.1448	2	0.0
15	-7	-2	84.66	1.1448	2	0.0
38	0	0	84.68	1.1446	2	0.0
19	-7	0	84.68	1.1445	2	0.0
19	7	0	84.68	1.1445	2	0.0
18	-3	5	84.71	1.1443	2	0.2
18	3	5	84.71	1.1443	2	0.2
9	2	-6	84.76	1.1437	2	0.0
9	-2	-6	84.76	1.1437	2	0.0
30	-3	3	84.78	1.1435	2	0.1
30	3	3	84.78	1.1435	2	0.1
6	-7	3	84.79	1.1434	2	0.3
6	7	3	84.79	1.1434	2	0.3
29	0	4	84.79	1.1433	2	0.6
18	-7	1	84.82	1.1430	2	0.0
18	7	1	84.82	1.1430	2	0.0
1	5	-5	84.87	1.1425	2	0.0
1	-5	-5	84.87	1.1425	2	0.0
7	-7	-3	84.87	1.1425	2	0.1
7	7	-3	84.87	1.1425	2	0.1
0	5	-5	84.88	1.1424	2	0.0
0	5	5	84.88	1.1424	2	0.0
33	3	2	84.89	1.1423	2	0.0
33	-3	2	84.89	1.1423	2	0.0
25	-6	-1	84.89	1.1423	2	0.0
25	6	-1	84.89	1.1423	2	0.0
35	3	-1	84.90	1.1421	2	0.0
35	-3	-1	84.90	1.1421	2	0.0
0	8	1	84.92	1.1420	2	0.3
0	8	-1	84.92	1.1420	2	0.3
6	8	0	84.92	1.1419	2	0.0
6	-8	0	84.92	1.1419	2	0.0
34	0	-3	84.92	1.1419	2	6.5
2	5	-5	84.93	1.1419	2	0.0
2	-5	-5	84.93	1.1419	2	0.0
1	-8	-1	84.94	1.1417	2	0.0
1	8	-1	84.94	1.1417	2	0.0
1	8	1	84.96	1.1415	2	0.0
1	-8	1	84.96	1.1415	2	0.0
1	-5	5	84.97	1.1414	2	0.0
1	5	5	84.97	1.1414	2	0.0
30	-5	0	84.99	1.1412	2	0.0
30	5	0	84.99	1.1412	2	0.0
11	-1	6	85.00	1.1410	2	0.0
11	1	6	85.00	1.1410	2	0.0
2	-8	-1	85.04	1.1406	2	0.0
2	8	-1	85.04	1.1406	2	0.0
3	5	-5	85.06	1.1404	2	0.0
3	-5	-5	85.06	1.1404	2	0.0
15	4	-5	85.08	1.1402	2	0.3
15	-4	-5	85.08	1.1402	2	0.3
2	-8	1	85.08	1.1402	2	0.0
2	8	1	85.08	1.1402	2	0.0
21	-2	5	85.09	1.1401	2	0.3
21	2	5	85.09	1.1401	2	0.3
12	0	6	85.10	1.1400	2	1.4
23	-6	-2	85.10	1.1400	2	0.0
23	6	-2	85.10	1.1400	2	0.0
2	-5	5	85.13	1.1397	2	0.0
2	5	5	85.13	1.1397	2	0.0
31	-3	-3	85.16	1.1394	2	0.0
31	3	-3	85.16	1.1394	2	0.0
8	-2	6	85.16	1.1393	2	0.1
8	2	6	85.16	1.1393	2	0.1
37	2	0	85.17	1.1393	2	0.0
37	-2	0	85.17	1.1393	2	0.0
18	-6	3	85.17	1.1392	2	2.0
18	6	3	85.17	1.1392	2	2.0
23	0	5	85.18	1.1392	2	0.3
3	-8	-1	85.21	1.1388	2	0.0
3	8	-1	85.21	1.1388	2	0.0
10	6	-4	85.21	1.1388	2	0.2
10	-6	-4	85.21	1.1388	2	0.2
36	0	2	85.24	1.1385	2	0.1
15	7	2	85.25	1.1383	2	0.0
15	-7	2	85.25	1.1383	2	0.0
4	5	-5	85.26	1.1382	2	0.0
4	-5	-5	85.26	1.1382	2	0.0
3	-8	1	85.27	1.1381	2	0.0
3	8	1	85.27	1.1381	2	0.0
9	-6	4	85.29	1.1380	2	0.0
9	6	4	85.29	1.1380	2	0.0
7	-7	3	85.29	1.1380	2	0.8
7	7	3	85.29	1.1380	2	0.8
13	-1	-6	85.30	1.1378	2	0.0
13	1	-6	85.30	1.1378	2	0.0
33	1	3	85.31	1.1378	2	0.0
33	-1	3	85.31	1.1378	2	0.0
32	-2	3	85.32	1.1376	2	0.2
32	2	3	85.32	1.1376	2	0.2
24	1	-5	85.33	1.1375	2	0.2
24	-1	-5	85.33	1.1375	2	0.2
3	-5	5	85.36	1.1372	2	0.0
3	5	5	85.36	1.1372	2	0.0
30	-1	-4	85.37	1.1371	2	0.0
30	1	-4	85.37	1.1371	2	0.0
8	-7	-3	85.38	1.1370	2	0.1
8	7	-3	85.38	1.1370	2	0.1
10	2	-6	85.39	1.1369	2	0.2
10	-2	-6	85.39	1.1369	2	0.2
25	-6	1	85.39	1.1369	2	0.0
25	6	1	85.39	1.1369	2	0.0
7	-8	0	85.39	1.1369	2	0.0
7	8	0	85.39	1.1369	2	0.0
19	6	-3	85.40	1.1367	2	0.4
19	-6	-3	85.40	1.1367	2	0.4
14	0	-6	85.42	1.1365	2	0.6
28	-5	-2	85.43	1.1365	2	0.0
28	5	-2	85.43	1.1365	2	0.0
4	8	-1	85.45	1.1362	2	0.0
4	-8	-1	85.45	1.1362	2	0.0
14	4	5	85.47	1.1360	2	0.1
14	-4	5	85.47	1.1360	2	0.1
38	-1	0	85.48	1.1359	2	0.0
38	1	0	85.48	1.1359	2	0.0
19	-5	-4	85.50	1.1357	2	0.0
19	5	-4	85.50	1.1357	2	0.0
4	8	1	85.53	1.1353	2	0.0
4	-8	1	85.53	1.1353	2	0.0
5	5	-5	85.54	1.1353	2	0.0
5	-5	-5	85.54	1.1353	2	0.0
20	-3	-5	85.56	1.1350	2	0.2
20	3	-5	85.56	1.1350	2	0.2
29	1	4	85.59	1.1347	2	0.0
29	-1	4	85.59	1.1347	2	0.0
38	0	-1	85.60	1.1346	2	0.1
33	-4	-1	85.60	1.1346	2	0.1
33	4	-1	85.60	1.1346	2	0.1
35	3	1	85.60	1.1346	2	0.1
35	-3	1	85.60	1.1346	2	0.1
18	5	4	85.64	1.1342	2	0.0
18	-5	4	85.64	1.1342	2	0.0
4	-5	5	85.66	1.1340	2	0.0
4	5	5	85.66	1.1340	2	0.0
24	-5	3	85.67	1.1339	2	1.1
24	5	3	85.67	1.1339	2	1.1
29	-2	-4	85.67	1.1338	2	0.1
29	2	-4	85.67	1.1338	2	0.1
26	-6	0	85.68	1.1337	2	0.0
26	6	0	85.68	1.1337	2	0.0
27	-3	-4	85.70	1.1335	2	0.1
27	3	-4	85.70	1.1335	2	0.1
34	-1	-3	85.72	1.1333	2	0.0
34	1	-3	85.72	1.1333	2	0.0
33	-2	-3	85.73	1.1332	2	0.5
33	2	-3	85.73	1.1332	2	0.5
16	7	-2	85.76	1.1329	2	0.0
16	-7	-2	85.76	1.1329	2	0.0
5	8	-1	85.77	1.1328	2	0.0
5	-8	-1	85.77	1.1328	2	0.0
19	-7	-1	85.79	1.1326	2	0.0
19	7	-1	85.79	1.1326	2	0.0
31	4	2	85.81	1.1324	2	0.1
31	-4	2	85.81	1.1324	2	0.1
9	-2	6	85.84	1.1321	2	0.0
9	2	6	85.84	1.1321	2	0.0
35	-2	2	85.85	1.1320	2	0.0
35	2	2	85.85	1.1320	2	0.0
8	7	3	85.86	1.1318	2	1.0
8	-7	3	85.86	1.1318	2	1.0
5	8	1	85.87	1.1317	2	0.0
5	-8	1	85.87	1.1317	2	0.0
24	4	-4	85.88	1.1316	2	0.0
24	-4	-4	85.88	1.1316	2	0.0
6	5	-5	85.88	1.1316	2	0.2
6	-5	-5	85.88	1.1316	2	0.2
28	2	4	85.89	1.1316	2	0.0
28	-2	4	85.89	1.1316	2	0.0
12	1	6	85.90	1.1315	2	0.0
12	-1	6	85.90	1.1315	2	0.0
26	3	4	85.90	1.1314	2	0.4
26	-3	4	85.90	1.1314	2	0.4
8	8	0	85.93	1.1311	2	0.0
8	-8	0	85.93	1.1311	2	0.0
11	6	-4	85.93	1.1311	2	0.2
11	-6	-4	85.93	1.1311	2	0.2
9	7	-3	85.96	1.1307	2	0.4
9	-7	-3	85.96	1.1307	2	0.4
34	3	-2	85.97	1.1307	2	0.0
34	-3	-2	85.97	1.1307	2	0.0
25	5	-3	85.97	1.1306	2	0.0
25	-5	-3	85.97	1.1306	2	0.0
23	-1	5	85.97	1.1306	2	0.0
23	1	5	85.97	1.1306	2	0.0
30	-5	-1	85.99	1.1305	2	0.0
30	5	-1	85.99	1.1305	2	0.0
10	-6	4	86.01	1.1302	2	0.0
10	6	4	86.01	1.1302	2	0.0
23	-6	2	86.02	1.1302	2	0.0
23	6	2	86.02	1.1302	2	0.0
5	-5	5	86.03	1.1300	2	0.0
5	5	5	86.03	1.1300	2	0.0
36	-1	2	86.03	1.1300	2	0.0
36	1	2	86.03	1.1300	2	0.0
23	4	4	86.06	1.1297	2	0.0
23	-4	4	86.06	1.1297	2	0.0
13	0	6	86.06	1.1297	2	1.0
23	2	-5	86.08	1.1295	2	0.1
23	-2	-5	86.08	1.1295	2	0.1
11	2	-6	86.08	1.1295	2	0.1
11	-2	-6	86.08	1.1295	2	0.1
37	-2	-1	86.09	1.1294	2	0.1
37	2	-1	86.09	1.1294	2	0.1
20	-7	0	86.09	1.1294	2	0.0
20	7	0	86.09	1.1294	2	0.0
19	-3	5	86.09	1.1294	2	0.2
19	3	5	86.09	1.1294	2	0.2
28	4	3	86.12	1.1291	2	0.0
28	-4	3	86.12	1.1291	2	0.0
16	4	-5	86.15	1.1288	2	0.4
16	-4	-5	86.15	1.1288	2	0.4
6	-8	-1	86.16	1.1287	2	0.0
6	8	-1	86.16	1.1287	2	0.0
19	7	1	86.17	1.1286	2	0.0
19	-7	1	86.17	1.1286	2	0.0
14	-1	-6	86.22	1.1281	2	0.0
14	1	-6	86.22	1.1281	2	0.0
25	0	-5	86.25	1.1277	2	0.1
33	4	1	86.26	1.1276	2	0.1
33	-4	1	86.26	1.1276	2	0.1
6	8	1	86.28	1.1274	2	0.0
6	-8	1	86.28	1.1274	2	0.0
7	5	-5	86.30	1.1272	2	0.2
7	-5	-5	86.30	1.1272	2	0.2
1	3	-6	86.34	1.1268	2	0.2
1	-3	-6	86.34	1.1268	2	0.2
38	0	1	86.35	1.1266	2	0.1
0	3	6	86.36	1.1265	2	0.1
0	3	-6	86.36	1.1265	2	0.1
2	3	-6	86.39	1.1263	2	0.4
2	-3	-6	86.39	1.1263	2	0.4
16	-7	2	86.39	1.1262	2	0.0
16	7	2	86.39	1.1262	2	0.0
38	1	-1	86.40	1.1262	2	0.0
38	-1	-1	86.40	1.1262	2	0.0
15	0	-6	86.41	1.1261	2	0.1
37	0	-2	86.42	1.1260	2	0.3
1	3	6	86.46	1.1255	2	0.0
1	-3	6	86.46	1.1255	2	0.0
29	4	-3	86.47	1.1254	2	0.0
29	-4	-3	86.47	1.1254	2	0.0
6	-5	5	86.48	1.1253	2	0.0
6	5	5	86.48	1.1253	2	0.0
9	7	3	86.50	1.1251	2	0.9
9	-7	3	86.50	1.1251	2	0.9
3	3	-6	86.51	1.1250	2	0.6
3	-3	-6	86.51	1.1250	2	0.6
36	-3	0	86.52	1.1249	2	0.0
36	3	0	86.52	1.1249	2	0.0
19	6	3	86.54	1.1247	2	0.5
19	-6	3	86.54	1.1247	2	0.5
28	-5	2	86.54	1.1247	2	0.0
28	5	2	86.54	1.1247	2	0.0
9	8	0	86.55	1.1246	2	0.0
9	-8	0	86.55	1.1246	2	0.0
15	4	5	86.57	1.1244	2	0.1
15	-4	5	86.57	1.1244	2	0.1
10	-2	6	86.58	1.1243	2	0.2
10	2	6	86.58	1.1243	2	0.2
30	-5	1	86.59	1.1242	2	0.0
30	5	1	86.59	1.1242	2	0.0
7	-8	-1	86.62	1.1239	2	0.0
7	8	-1	86.62	1.1239	2	0.0
10	7	-3	86.62	1.1238	2	0.1
10	-7	-3	86.62	1.1238	2	0.1
2	3	6	86.63	1.1238	2	0.0
2	-3	6	86.63	1.1238	2	0.0
22	2	5	86.69	1.1231	2	0.2
22	-2	5	86.69	1.1231	2	0.2
4	3	-6	86.70	1.1230	2	0.8
4	-3	-6	86.70	1.1230	2	0.8
26	-6	-1	86.72	1.1228	2	0.0
26	6	-1	86.72	1.1228	2	0.0
12	6	-4	86.72	1.1228	2	0.8
12	-6	-4	86.72	1.1228	2	0.8
31	0	-4	86.73	1.1227	2	6.5
7	-8	1	86.76	1.1224	2	0.0
7	8	1	86.76	1.1224	2	0.0
24	-6	-2	86.77	1.1222	2	0.0
24	6	-2	86.77	1.1222	2	0.0
20	6	-3	86.78	1.1222	2	0.5
20	-6	-3	86.78	1.1222	2	0.5
8	5	-5	86.79	1.1220	2	0.1
8	-5	-5	86.79	1.1220	2	0.1
11	-6	4	86.81	1.1219	2	0.0
11	6	4	86.81	1.1219	2	0.0
37	2	1	86.83	1.1217	2	0.0
37	-2	1	86.83	1.1217	2	0.0
32	-4	-2	86.83	1.1217	2	0.1
32	4	-2	86.83	1.1217	2	0.1
12	2	-6	86.85	1.1214	2	0.4
12	-2	-6	86.85	1.1214	2	0.4
13	1	6	86.86	1.1214	2	0.0
13	-1	6	86.86	1.1214	2	0.0
3	3	6	86.87	1.1213	2	0.1
3	-3	6	86.87	1.1213	2	0.1
20	-5	-4	86.87	1.1213	2	0.0
20	5	-4	86.87	1.1213	2	0.0
24	0	5	86.92	1.1207	2	0.1
17	-7	-2	86.93	1.1207	2	0.0
17	7	-2	86.93	1.1207	2	0.0
34	0	3	86.96	1.1204	2	7.7
30	0	4	86.96	1.1203	2	3.3
5	3	-6	86.97	1.1203	2	0.6
5	-3	-6	86.97	1.1203	2	0.6
21	-3	-5	86.99	1.1200	2	0.0
21	3	-5	86.99	1.1200	2	0.0
36	2	-2	86.99	1.1200	2	0.1
36	-2	-2	86.99	1.1200	2	0.1
7	-5	5	87.00	1.1199	2	0.1
7	5	5	87.00	1.1199	2	0.1
31	3	3	87.01	1.1198	2	0.1
31	-3	3	87.01	1.1198	2	0.1
19	5	4	87.01	1.1198	2	0.0
19	-5	4	87.01	1.1198	2	0.0
25	-1	-5	87.05	1.1194	2	0.1
25	1	-5	87.05	1.1194	2	0.1
34	-4	0	87.05	1.1194	2	0.0
34	4	0	87.05	1.1194	2	0.0
14	0	6	87.09	1.1190	2	1.0
8	-8	-1	87.15	1.1184	2	0.0
8	8	-1	87.15	1.1184	2	0.0
38	-1	1	87.15	1.1184	2	0.0
38	1	1	87.15	1.1184	2	0.0
4	-3	6	87.18	1.1181	2	0.0
4	3	6	87.18	1.1181	2	0.0
20	-7	-1	87.19	1.1180	2	0.0
20	7	-1	87.19	1.1180	2	0.0
31	-5	0	87.19	1.1179	2	0.0
31	5	0	87.19	1.1179	2	0.0
15	-1	-6	87.20	1.1178	2	0.0
15	1	-6	87.20	1.1178	2	0.0
37	1	-2	87.21	1.1177	2	0.0
37	-1	-2	87.21	1.1177	2	0.0
10	-7	3	87.22	1.1177	2	0.1
10	7	3	87.22	1.1177	2	0.1
10	8	0	87.23	1.1176	2	0.0
10	-8	0	87.23	1.1176	2	0.0
26	-6	1	87.24	1.1175	2	0.0
26	6	1	87.24	1.1175	2	0.0
17	4	-5	87.29	1.1170	2	0.0
17	-4	-5	87.29	1.1170	2	0.0
6	3	-6	87.30	1.1168	2	0.1
6	-3	-6	87.30	1.1168	2	0.1
8	8	1	87.31	1.1168	2	0.0
8	-8	1	87.31	1.1168	2	0.0
34	3	2	87.32	1.1166	2	0.0
34	-3	2	87.32	1.1166	2	0.0
11	-7	-3	87.35	1.1164	2	0.0
11	7	-3	87.35	1.1164	2	0.0
9	5	-5	87.36	1.1163	2	0.4
9	-5	-5	87.36	1.1163	2	0.4
35	0	-3	87.38	1.1160	2	0.0
11	2	6	87.40	1.1158	2	0.1
11	-2	6	87.40	1.1158	2	0.1
32	-3	-3	87.40	1.1158	2	0.0
32	3	-3	87.40	1.1158	2	0.0
36	-3	-1	87.45	1.1153	2	0.0
36	3	-1	87.45	1.1153	2	0.0
39	0	0	87.46	1.1152	2	0.0
29	-5	-2	87.46	1.1152	2	0.0
29	5	-2	87.46	1.1152	2	0.0
16	0	-6	87.47	1.1152	2	0.5
25	5	3	87.47	1.1151	2	0.3
25	-5	3	87.47	1.1151	2	0.3
31	1	-4	87.53	1.1145	2	0.0
31	-1	-4	87.53	1.1145	2	0.0
20	3	5	87.55	1.1143	2	0.6
20	-3	5	87.55	1.1143	2	0.6
5	3	6	87.56	1.1142	2	0.5
5	-3	6	87.56	1.1142	2	0.5
21	-7	0	87.57	1.1141	2	0.0
21	7	0	87.57	1.1141	2	0.0
13	6	-4	87.58	1.1139	2	1.3
13	-6	-4	87.58	1.1139	2	1.3
20	-7	1	87.59	1.1139	2	0.0
20	7	1	87.59	1.1139	2	0.0
8	-5	5	87.59	1.1139	2	0.3
8	5	5	87.59	1.1139	2	0.3
27	-6	0	87.59	1.1138	2	0.0
27	6	0	87.59	1.1138	2	0.0
17	7	2	87.60	1.1138	2	0.0
17	-7	2	87.60	1.1138	2	0.0
25	-4	-4	87.61	1.1137	2	0.0
25	4	-4	87.61	1.1137	2	0.0
28	3	-4	87.64	1.1134	2	0.5
28	-3	-4	87.64	1.1134	2	0.5
12	-6	4	87.68	1.1130	2	0.0
12	6	4	87.68	1.1130	2	0.0
13	2	-6	87.70	1.1128	2	0.4
13	-2	-6	87.70	1.1128	2	0.4
33	-2	3	87.70	1.1128	2	0.0
33	2	3	87.70	1.1128	2	0.0
7	3	-6	87.71	1.1127	2	1.1
7	-3	-6	87.71	1.1127	2	1.1
24	-1	5	87.72	1.1126	2	0.1
24	1	5	87.72	1.1126	2	0.1
24	2	-5	87.72	1.1126	2	0.1
24	-2	-5	87.72	1.1126	2	0.1
24	-6	2	87.73	1.1125	2	0.1
24	6	2	87.73	1.1125	2	0.1
16	-4	5	87.74	1.1124	2	0.0
16	4	5	87.74	1.1124	2	0.0
9	8	-1	87.75	1.1123	2	0.0
9	-8	-1	87.75	1.1123	2	0.0
34	-1	3	87.75	1.1122	2	0.0
34	1	3	87.75	1.1122	2	0.0
30	1	4	87.76	1.1122	2	0.0
30	-1	4	87.76	1.1122	2	0.0
30	-2	-4	87.76	1.1122	2	0.1
30	2	-4	87.76	1.1122	2	0.1
26	-5	-3	87.78	1.1119	2	0.2
26	5	-3	87.78	1.1119	2	0.2
24	-4	4	87.79	1.1118	2	0.0
24	4	4	87.79	1.1118	2	0.0
27	-3	4	87.85	1.1113	2	1.0
27	3	4	87.85	1.1113	2	1.0
38	-2	0	87.87	1.1111	2	0.0
38	2	0	87.87	1.1111	2	0.0
37	0	2	87.89	1.1109	2	0.2
14	-1	6	87.89	1.1109	2	0.0
14	1	6	87.89	1.1109	2	0.0
9	8	1	87.93	1.1105	2	0.0
9	-8	1	87.93	1.1105	2	0.0
20	-6	3	87.97	1.1100	2	0.0
20	6	3	87.97	1.1100	2	0.0
29	-2	4	87.98	1.1099	2	0.0
29	2	4	87.98	1.1099	2	0.0
11	8	0	87.99	1.1099	2	0.0
11	-8	0	87.99	1.1099	2	0.0
10	5	-5	87.99	1.1098	2	0.1
10	-5	-5	87.99	1.1098	2	0.1
11	-7	3	88.00	1.1097	2	0.0
11	7	3	88.00	1.1097	2	0.0
34	-4	-1	88.01	1.1097	2	0.1
34	4	-1	88.01	1.1097	2	0.1
6	-3	6	88.02	1.1096	2	0.1
6	3	6	88.02	1.1096	2	0.1
26	0	-5	88.04	1.1094	2	0.0
32	4	2	88.10	1.1087	2	0.1
32	-4	2	88.10	1.1087	2	0.1
34	-2	-3	88.11	1.1086	2	1.1
34	2	-3	88.11	1.1086	2	1.1
12	-7	-3	88.15	1.1083	2	0.0
12	7	-3	88.15	1.1083	2	0.0
18	7	-2	88.17	1.1081	2	0.0
18	-7	-2	88.17	1.1081	2	0.0
36	3	1	88.17	1.1080	2	0.0
36	-3	1	88.17	1.1080	2	0.0
31	-5	-1	88.18	1.1080	2	0.0
31	5	-1	88.18	1.1080	2	0.0
35	1	-3	88.18	1.1079	2	0.0
35	-1	-3	88.18	1.1079	2	0.0
8	3	-6	88.19	1.1078	2	4.5
8	-3	-6	88.19	1.1078	2	4.5
15	0	6	88.20	1.1078	2	0.5
29	-4	3	88.20	1.1077	2	0.0
29	4	3	88.20	1.1077	2	0.0
21	6	-3	88.23	1.1075	2	0.1
21	-6	-3	88.23	1.1075	2	0.1
9	-5	5	88.25	1.1072	2	0.0
9	5	5	88.25	1.1072	2	0.0
39	-1	0	88.26	1.1072	2	0.0
39	1	0	88.26	1.1072	2	0.0
16	-1	-6	88.26	1.1071	2	0.0
16	1	-6	88.26	1.1071	2	0.0
12	-2	6	88.29	1.1069	2	0.4
12	2	6	88.29	1.1069	2	0.4
21	-5	-4	88.31	1.1067	2	0.0
21	5	-4	88.31	1.1067	2	0.0
39	0	-1	88.36	1.1061	2	0.0
23	-2	5	88.36	1.1061	2	0.1
23	2	5	88.36	1.1061	2	0.1
10	-8	-1	88.42	1.1055	2	0.0
10	8	-1	88.42	1.1055	2	0.0
36	2	2	88.42	1.1055	2	0.0
36	-2	2	88.42	1.1055	2	0.0
35	3	-2	88.44	1.1054	2	0.0
35	-3	-2	88.44	1.1054	2	0.0
20	5	4	88.46	1.1052	2	0.0
20	-5	4	88.46	1.1052	2	0.0
22	3	-5	88.49	1.1049	2	0.1
22	-3	-5	88.49	1.1049	2	0.1
18	-4	-5	88.50	1.1048	2	0.1
18	4	-5	88.50	1.1048	2	0.1
14	6	-4	88.52	1.1046	2	4.3
14	-6	-4	88.52	1.1046	2	4.3
25	-6	-2	88.52	1.1046	2	0.0
25	6	-2	88.52	1.1046	2	0.0
7	3	6	88.55	1.1043	2	0.1
7	-3	6	88.55	1.1043	2	0.1
30	4	-3	88.57	1.1041	2	0.0
30	-4	-3	88.57	1.1041	2	0.0
17	0	-6	88.59	1.1038	2	0.4
14	2	-6	88.61	1.1037	2	0.6
14	-2	-6	88.61	1.1037	2	0.6
29	-5	2	88.62	1.1036	2	0.0
29	5	2	88.62	1.1036	2	0.0
13	-6	4	88.62	1.1036	2	0.1
13	6	4	88.62	1.1036	2	0.1
27	-6	-1	88.62	1.1036	2	0.0
27	6	-1	88.62	1.1036	2	0.0
10	8	1	88.62	1.1036	2	0.0
10	-8	1	88.62	1.1036	2	0.0
21	-7	-1	88.65	1.1032	2	0.0
21	7	-1	88.65	1.1032	2	0.0
34	-4	1	88.68	1.1030	2	0.5
34	4	1	88.68	1.1030	2	0.5
37	-1	2	88.69	1.1029	2	0.0
37	1	2	88.69	1.1029	2	0.0
11	5	-5	88.70	1.1028	2	0.0
11	-5	-5	88.70	1.1028	2	0.0
25	0	5	88.74	1.1024	2	0.1
9	3	-6	88.74	1.1024	2	0.1
9	-3	-6	88.74	1.1024	2	0.1
38	-2	-1	88.79	1.1020	2	0.1
38	2	-1	88.79	1.1020	2	0.1
31	-5	1	88.79	1.1019	2	0.0
31	5	1	88.79	1.1019	2	0.0
0	8	2	88.80	1.1018	2	1.1
0	8	-2	88.80	1.1018	2	1.1
1	8	-2	88.81	1.1017	2	0.1
1	-8	-2	88.81	1.1017	2	0.1
12	8	0	88.82	1.1017	2	0.0
12	-8	0	88.82	1.1017	2	0.0
26	1	-5	88.84	1.1015	2	0.2
26	-1	-5	88.84	1.1015	2	0.2
1	8	2	88.85	1.1013	2	0.1
1	-8	2	88.85	1.1013	2	0.1
12	-7	3	88.86	1.1012	2	0.0
12	7	3	88.86	1.1012	2	0.0
18	7	2	88.88	1.1010	2	0.0
18	-7	2	88.88	1.1010	2	0.0
2	-8	-2	88.90	1.1008	2	0.0
2	8	-2	88.90	1.1008	2	0.0
32	0	-4	88.96	1.1002	2	0.3
17	4	5	88.98	1.1001	2	0.3
17	-4	5	88.98	1.1001	2	0.3
2	-8	2	88.98	1.1000	2	0.0
2	8	2	88.98	1.1000	2	0.0
10	-5	5	88.99	1.1000	2	0.0
